1,1.944099127286804,0.2235077713657301,2.4572761121422,1.779780915606648,0.02141520355978038,2.808928984762217,2.477230565012697,1.178960720013518,-0.1486654723178595,3.042756631489039,2.910119523286489,1.861078206431344,0.6827133687536213,-0.2710427806252492
1,0.4863346807261562,0.30631972446154,0.2457555652568005,0.6101766076159524,0.1145807702853826,0.02978195482564565,0.3804802678103018,0.4004882829629214,-0.05889444657960717,-0.1246062136019056,0.1426212637765292,0.275731651857305,0.17982780624431,-0.1920082485966314
1,0.7292954218195976,1.134439255419639,0.5396287910816626,1.506137643548448,1.208906474681344,0.3187787388603587,1.171083705142913,1.704056264974001,1.187104472971814,0.128652439486273,0.7986550864614784,1.425313373163935,1.711334549869233,1.111879830399664
1,-0.9714297658344914,-1.184295431263038,-0.889890120981648,-1.058164631706624,-1.109880963822531,-0.742645729712599,-0.8456434865130501,-0.9381595693929136,-0.9642640390435927,-0.6204032904532337,-0.6804294611349442,-0.7332137815583099,-0.8085098519299779,-0.8304275271063151
1,1.539164558797735,0.4719436306531596,1.735045302911608,1.709163297010983,0.3097848148533103,1.761366334124845,2.040260929163417,1.338824700584613,0.1381977348867063,1.688423667208598,2.104238402756914,1.744830280046508,0.9504092490019412,-0.0101444531741775
1,-0.9714297658344914,-1.515543243646277,-0.889890120981648,-1.146436654951205,-1.251847541690115,-0.742645729712599,-0.8663480416350249,-0.9862691058657198,-1.01685411928797,-0.6204032904532337,-0.6852114147296795,-0.7455805822375476,-0.8278754354819019,-0.8483863873048293
1,0.243373939632715,-2.178038868412756,-0.01823224777231238,-1.256776684006931,-1.393814119557699,-0.2034726251702245,-0.8534076946837906,-1.031371796308976,-1.046767742913212,-0.3083039110101506,-0.6598072862576478,-0.7552421452682022,-0.8387574721108499,-0.8546962571043073
1,-0.8094559384388639,1.382875114707068,-0.8168368897031512,-0.1754443992608166,1.594878108258838,-0.7158068907309341,-0.5826956364639692,0.1813894356096827,1.700852865817834,-0.6116001405348076,-0.6042051208348622,-0.3828210956465726,0.3752558591574058,1.736881155612801
1,-0.72846902474105,-1.515543243646277,-0.775329371931278,-1.08023263751777,-1.251847541690115,-0.6985164848485155,-0.8306326840496182,-0.9712348757179678,-1.01685411928797,-0.6051839102710516,-0.6709014185974339,-0.7366919442493455,-0.8245441997791627,-0.8483863873048293
1,-0.1615606288563538,1.382875114707068,-0.3917999077191705,0.6190038099404107,1.594878108258838,-0.4845799702735137,0.01359555104890715,0.9932378635882886,1.700852865817834,-0.4974084611160581,-0.2667904751903343,0.2849861410322678,1.184746134923031,1.736881155612801
